,Focused_Organoids,Blurry_Organoids,Focused_Shrapnel,Blurry_Shrapnel
D027T01P003L08_A_01,143,25,195,127
D027T01P003L08_A_02,227,31,117,198
D027T01P003L08_A_03,206,19,115,153
D027T01P003L08_A_04,207,23,138,216
D027T01P003L08_A_05,171,22,253,182
D027T01P003L08_A_06,169,17,212,210
D027T01P003L08_A_07,185,13,104,107
D027T01P003L08_A_08,253,16,188,217
D027T01P003L08_A_09,161,18,74,64
D027T01P003L08_A_10,219,28,78,171
D027T01P003L08_A_11,220,19,119,189
D027T01P003L08_A_12,166,18,261,158
D027T01P003L08_A_13,219,17,136,153
D027T01P003L08_A_14,152,20,279,214
D027T01P003L08_A_15,149,14,460,194
D027T01P003L08_A_16,235,22,190,256
D027T01P003L08_A_17,206,20,81,142
D027T01P003L08_A_18,213,19,80,136
D027T01P003L08_A_19,177,11,345,191
D027T01P003L08_A_20,210,15,148,142
D027T01P003L08_A_21,205,14,112,134
D027T01P003L08_A_22,222,9,90,133
D027T01P003L08_A_23,231,27,105,159
D027T01P003L08_A_24,203,17,81,164
D027T01P003L08_B_01,197,19,101,160
D027T01P003L08_B_02,143,5,469,151
D027T01P003L08_B_03,211,21,88,160
D027T01P003L08_B_04,225,12,98,126
D027T01P003L08_B_05,200,31,232,327
D027T01P003L08_B_06,206,22,109,194
D027T01P003L08_B_07,190,17,113,153
D027T01P003L08_B_08,217,13,114,114
D027T01P003L08_B_09,228,14,143,173
D027T01P003L08_B_10,220,12,109,138
D027T01P003L08_B_11,228,15,98,145
D027T01P003L08_B_12,191,17,112,166
D027T01P003L08_B_13,218,27,104,171
D027T01P003L08_B_14,250,18,113,179
D027T01P003L08_B_15,226,17,171,175
D027T01P003L08_B_16,211,21,247,171
D027T01P003L08_B_17,219,29,108,144
D027T01P003L08_B_18,200,13,137,139
D027T01P003L08_B_19,174,9,311,246
D027T01P003L08_B_20,132,18,289,144
D027T01P003L08_B_21,169,6,208,136
D027T01P003L08_B_22,216,18,251,229
D027T01P003L08_B_23,234,10,128,134
D027T01P003L08_B_24,179,17,126,165
D027T01P003L08_C_01,185,12,159,134
D027T01P003L08_C_02,189,11,182,177
D027T01P003L08_C_03,228,18,111,168
D027T01P003L08_C_04,220,12,133,149
D027T01P003L08_C_05,236,16,178,181
D027T01P003L08_C_06,196,14,114,130
D027T01P003L08_C_07,213,16,90,126
D027T01P003L08_C_08,201,6,119,103
D027T01P003L08_C_09,231,16,123,184
D027T01P003L08_C_10,212,13,134,126
D027T01P003L08_C_11,185,29,88,129
D027T01P003L08_C_12,189,19,228,188
D027T01P003L08_C_13,212,16,134,139
D027T01P003L08_C_14,213,9,139,153
D027T01P003L08_C_15,101,8,379,355
D027T01P003L08_C_16,189,20,96,146
D027T01P003L08_C_17,211,9,137,137
D027T01P003L08_C_18,192,20,106,141
D027T01P003L08_C_19,196,6,94,120
D027T01P003L08_C_20,203,10,134,173
D027T01P003L08_C_21,157,14,115,127
D027T01P003L08_C_22,194,20,82,114
D027T01P003L08_C_23,208,19,172,129
D027T01P003L08_C_24,208,19,110,152
D027T01P003L08_D_01,229,28,144,163
D027T01P003L08_D_02,215,9,122,153
D027T01P003L08_D_03,211,12,121,144
D027T01P003L08_D_04,182,22,139,140
D027T01P003L08_D_05,215,13,124,126
D027T01P003L08_D_06,201,19,109,143
D027T01P003L08_D_07,212,15,127,101
D027T01P003L08_D_08,203,21,105,151
D027T01P003L08_D_09,199,31,74,114
D027T01P003L08_D_10,203,15,120,135
D027T01P003L08_D_11,206,20,89,138
D027T01P003L08_D_12,209,17,85,163
D027T01P003L08_D_13,244,20,123,172
D027T01P003L08_D_14,206,16,114,135
D027T01P003L08_D_15,232,11,90,127
D027T01P003L08_D_16,170,20,122,167
D027T01P003L08_D_17,212,16,97,153
D027T01P003L08_D_18,226,8,117,120
D027T01P003L08_D_19,202,5,127,131
D027T01P003L08_D_20,170,13,79,78
D027T01P003L08_D_21,159,25,122,126
D027T01P003L08_D_22,188,22,141,151
D027T01P003L08_D_23,85,9,379,179
D027T01P003L08_D_24,181,14,108,132
D027T01P003L08_E_01,214,16,138,148
D027T01P003L08_E_02,227,17,266,220
D027T01P003L08_E_03,266,16,110,166
D027T01P003L08_E_04,221,12,136,189
D027T01P003L08_E_05,229,19,148,196
D027T01P003L08_E_06,233,14,102,173
D027T01P003L08_E_07,242,23,112,155
D027T01P003L08_E_08,238,19,340,313
D027T01P003L08_E_09,224,20,136,199
D027T01P003L08_E_10,201,11,89,144
D027T01P003L08_E_11,207,15,144,147
D027T01P003L08_E_12,118,10,506,195
D027T01P003L08_E_13,199,17,82,144
D027T01P003L08_E_14,194,22,206,171
D027T01P003L08_E_15,188,2,419,185
D027T01P003L08_E_16,246,13,143,177
D027T01P003L08_E_17,249,12,119,144
D027T01P003L08_E_18,208,9,136,120
D027T01P003L08_E_19,243,9,174,184
D027T01P003L08_E_20,150,0,549,228
D027T01P003L08_E_21,189,19,137,144
D027T01P003L08_E_22,193,27,159,184
D027T01P003L08_E_23,216,19,112,144
D027T01P003L08_E_24,241,12,151,157
D027T01P003L08_F_01,194,13,125,128
D027T01P003L08_F_02,113,4,552,224
D027T01P003L08_F_03,212,13,101,120
D027T01P003L08_F_04,248,26,154,220
D027T01P003L08_F_05,227,10,196,260
D027T01P003L08_F_06,246,19,128,175
D027T01P003L08_F_07,205,19,111,151
D027T01P003L08_F_08,181,3,326,188
D027T01P003L08_F_09,148,23,52,59
D027T01P003L08_F_10,117,16,253,98
D027T01P003L08_F_11,247,5,221,163
D027T01P003L08_F_12,219,13,134,131
D027T01P003L08_F_13,222,12,202,175
D027T01P003L08_F_14,227,12,241,170
D027T01P003L08_F_15,226,16,162,187
D027T01P003L08_F_16,238,20,141,150
D027T01P003L08_F_17,197,15,92,147
D027T01P003L08_F_18,164,13,96,130
D027T01P003L08_F_19,235,21,114,155
D027T01P003L08_F_20,196,17,105,129
D027T01P003L08_F_21,199,7,416,192
D027T01P003L08_F_22,214,17,175,167
D027T01P003L08_F_23,231,23,137,206
D027T01P003L08_F_24,170,18,84,138
D027T01P003L08_G_01,240,14,145,143
D027T01P003L08_G_02,170,3,630,334
D027T01P003L08_G_03,198,25,153,181
D027T01P003L08_G_04,181,18,144,111
D027T01P003L08_G_05,261,18,112,149
D027T01P003L08_G_06,191,14,210,170
D027T01P003L08_G_07,211,20,581,315
D027T01P003L08_G_08,209,18,108,111
D027T01P003L08_G_09,235,14,99,101
D027T01P003L08_G_10,200,28,110,140
D027T01P003L08_G_11,262,12,165,129
D027T01P003L08_G_12,219,25,108,177
D027T01P003L08_G_13,215,9,119,128
D027T01P003L08_G_14,242,16,132,159
D027T01P003L08_G_15,181,12,95,136
D027T01P003L08_G_16,240,18,163,188
D027T01P003L08_G_17,250,10,115,146
D027T01P003L08_G_18,206,15,97,133
D027T01P003L08_G_19,238,11,208,180
D027T01P003L08_G_20,262,14,144,166
D027T01P003L08_G_21,213,20,119,151
D027T01P003L08_G_22,220,12,96,109
D027T01P003L08_G_23,258,5,219,119
D027T01P003L08_G_24,220,19,158,237
D027T01P003L08_H_01,181,23,109,120
D027T01P003L08_H_02,235,30,100,157
D027T01P003L08_H_03,200,14,94,128
D027T01P003L08_H_04,250,14,124,152
D027T01P003L08_H_05,221,13,101,117
D027T01P003L08_H_06,210,18,264,247
D027T01P003L08_H_07,200,15,106,122
D027T01P003L08_H_08,249,19,111,174
D027T01P003L08_H_09,215,19,117,146
D027T01P003L08_H_10,161,20,190,120
D027T01P003L08_H_11,181,16,157,128
D027T01P003L08_H_12,176,21,99,107
D027T01P003L08_H_13,205,11,102,132
D027T01P003L08_H_14,165,10,54,51
D027T01P003L08_H_15,233,18,152,168
D027T01P003L08_H_16,207,13,87,162
D027T01P003L08_H_17,219,10,158,139
D027T01P003L08_H_18,218,11,192,154
D027T01P003L08_H_19,221,17,273,213
D027T01P003L08_H_20,183,23,81,121
D027T01P003L08_H_21,260,10,113,180
D027T01P003L08_H_22,197,23,132,150
D027T01P003L08_H_23,237,15,134,175
D027T01P003L08_H_24,154,16,172,120
D027T01P003L08_I_01,222,30,199,192
D027T01P003L08_I_02,180,21,106,104
D027T01P003L08_I_03,197,20,102,135
D027T01P003L08_I_04,250,18,127,160
D027T01P003L08_I_05,229,27,110,175
D027T01P003L08_I_06,235,12,157,184
D027T01P003L08_I_07,275,19,119,155
D027T01P003L08_I_08,259,27,135,204
D027T01P003L08_I_09,238,10,128,177
D027T01P003L08_I_10,211,26,169,165
D027T01P003L08_I_11,156,9,242,173
D027T01P003L08_I_12,134,28,352,156
D027T01P003L08_I_13,205,6,233,181
D027T01P003L08_I_14,200,26,121,145
D027T01P003L08_I_15,226,7,277,240
D027T01P003L08_I_16,210,14,127,150
D027T01P003L08_I_17,258,15,124,158
D027T01P003L08_I_18,145,26,159,131
D027T01P003L08_I_19,239,12,263,193
D027T01P003L08_I_20,236,13,161,189
D027T01P003L08_I_21,214,13,257,280
D027T01P003L08_I_22,245,13,131,156
D027T01P003L08_I_23,239,16,138,146
