,Focused_Organoids,Blurry_Organoids,Focused_Shrapnel,Blurry_Shrapnel
M001K02P012L05_C_04,123,18,11,90
M001K02P012L05_C_05,118,27,14,107
M001K02P012L05_C_06,127,20,20,68
M001K02P012L05_C_07,111,12,4,61
M001K02P012L05_C_08,124,24,8,91
M001K02P012L05_C_09,113,19,13,38
M001K02P012L05_C_10,129,24,11,48
M001K02P012L05_C_11,103,20,15,90
M001K02P012L05_C_12,131,29,17,151
M001K02P012L05_C_13,139,21,14,53
M001K02P012L05_C_14,154,10,9,47
M001K02P012L05_C_15,133,17,8,46
M001K02P012L05_C_16,124,13,11,65
M001K02P012L05_C_17,102,26,2,72
M001K02P012L05_C_18,129,16,13,36
M001K02P012L05_C_19,114,26,14,96
M001K02P012L05_C_20,134,22,14,33
M001K02P012L05_C_21,139,15,21,49
M001K02P012L05_C_22,104,18,12,77
M001K02P012L05_C_23,110,28,12,81
M001K02P012L05_C_24,104,22,28,83
M001K02P012L05_D_01,98,30,12,107
M001K02P012L05_D_02,143,15,6,55
M001K02P012L05_D_03,51,14,25,131
M001K02P012L05_D_04,129,15,9,78
M001K02P012L05_D_05,111,19,17,53
M001K02P012L05_D_06,110,29,10,115
M001K02P012L05_D_07,109,24,14,57
M001K02P012L05_D_08,121,16,14,71
M001K02P012L05_D_09,114,32,13,83
M001K02P012L05_D_10,112,22,12,81
M001K02P012L05_D_11,117,36,5,47
M001K02P012L05_D_12,120,17,16,132
M001K02P012L05_D_13,121,8,14,48
M001K02P012L05_D_14,139,20,9,28
M001K02P012L05_D_15,84,42,7,112
M001K02P012L05_D_16,117,22,10,44
M001K02P012L05_D_17,135,17,19,72
M001K02P012L05_D_18,126,12,13,77
M001K02P012L05_D_19,141,6,8,74
M001K02P012L05_D_20,147,11,15,58
M001K02P012L05_D_21,110,24,14,59
M001K02P012L05_D_22,142,20,14,116
M001K02P012L05_D_23,146,16,8,51
M001K02P012L05_D_24,110,19,4,47
M001K02P012L05_E_01,138,11,12,44
M001K02P012L05_E_02,113,24,9,54
M001K02P012L05_E_03,121,11,15,40
M001K02P012L05_E_04,134,36,11,89
M001K02P012L05_E_05,94,9,52,120
M001K02P012L05_E_06,125,34,6,65
M001K02P012L05_E_07,120,15,10,44
M001K02P012L05_E_08,121,23,6,79
M001K02P012L05_E_09,160,11,15,38
M001K02P012L05_E_10,129,24,13,188
M001K02P012L05_E_11,132,18,14,74
M001K02P012L05_E_12,73,44,18,121
M001K02P012L05_E_13,152,13,16,56
M001K02P012L05_E_14,124,16,26,125
M001K02P012L05_E_15,102,23,27,156
M001K02P012L05_E_16,136,26,15,132
M001K02P012L05_E_17,144,11,30,116
M001K02P012L05_E_18,103,6,22,60
M001K02P012L05_E_19,126,7,13,64
M001K02P012L05_E_20,168,13,17,49
M001K02P012L05_E_21,147,13,9,50
M001K02P012L05_E_22,138,16,23,116
M001K02P012L05_E_23,139,12,11,46
M001K02P012L05_E_24,75,21,4,43
M001K02P012L05_F_01,146,16,12,76
M001K02P012L05_F_02,78,22,8,51
M001K02P012L05_F_03,110,23,21,126
M001K02P012L05_F_04,109,33,17,130
M001K02P012L05_F_05,107,28,7,33
M001K02P012L05_F_06,110,31,9,34
M001K02P012L05_F_07,108,25,8,69
M001K02P012L05_F_08,126,36,7,61
M001K02P012L05_F_09,111,27,12,76
M001K02P012L05_F_10,129,20,7,51
M001K02P012L05_F_11,147,16,4,45
M001K02P012L05_F_12,122,12,4,49
M001K02P012L05_F_13,114,30,12,64
M001K02P012L05_F_14,146,9,13,38
M001K02P012L05_F_15,139,12,20,81
M001K02P012L05_F_16,141,13,10,58
M001K02P012L05_F_17,157,16,6,49
M001K02P012L05_F_18,149,4,11,44
M001K02P012L05_F_19,139,18,13,111
M001K02P012L05_F_20,152,4,9,78
M001K02P012L05_F_21,127,19,9,37
M001K02P012L05_F_22,116,29,11,51
M001K02P012L05_F_23,74,27,5,27
M001K02P012L05_F_24,60,35,8,35
M001K02P012L05_G_01,129,16,13,45
M001K02P012L05_G_02,118,26,5,39
M001K02P012L05_G_03,108,27,14,56
M001K02P012L05_G_04,141,11,11,48
M001K02P012L05_G_05,150,11,12,46
M001K02P012L05_G_06,135,9,11,98
M001K02P012L05_G_07,119,20,18,63
M001K02P012L05_G_08,140,12,10,55
M001K02P012L05_G_09,128,17,7,81
M001K02P012L05_G_10,143,20,4,37
M001K02P012L05_G_11,141,9,11,84
M001K02P012L05_G_12,144,8,10,55
M001K02P012L05_G_13,104,31,16,108
M001K02P012L05_G_14,74,18,35,123
M001K02P012L05_G_15,129,21,9,114
M001K02P012L05_G_16,103,15,23,104
M001K02P012L05_G_17,128,13,10,40
M001K02P012L05_G_18,122,30,8,45
M001K02P012L05_G_19,136,8,12,61
M001K02P012L05_G_20,160,10,19,79
M001K02P012L05_G_21,132,12,7,46
M001K02P012L05_G_22,147,6,13,51
M001K02P012L05_G_23,143,8,8,50
M001K02P012L05_G_24,118,46,6,99
M001K02P012L05_H_01,117,20,4,53
M001K02P012L05_H_02,113,25,10,46
M001K02P012L05_H_03,133,13,22,86
M001K02P012L05_H_04,107,18,11,45
M001K02P012L05_H_05,106,19,7,43
M001K02P012L05_H_06,130,26,18,179
M001K02P012L05_H_07,113,26,19,212
M001K02P012L05_H_08,130,16,9,41
M001K02P012L05_H_09,124,15,6,40
M001K02P012L05_H_10,122,20,12,96
M001K02P012L05_H_11,124,18,7,45
M001K02P012L05_H_12,141,14,12,42
M001K02P012L05_H_13,139,19,7,45
M001K02P012L05_H_14,119,27,11,44
M001K02P012L05_H_15,161,15,16,66
M001K02P012L05_H_16,108,22,7,56
M001K02P012L05_H_17,122,23,6,50
M001K02P012L05_H_18,111,24,11,42
M001K02P012L05_H_19,112,28,11,105
M001K02P012L05_H_20,138,12,12,47
M001K02P012L05_H_21,109,12,14,48
M001K02P012L05_H_22,130,9,11,63
M001K02P012L05_H_23,129,15,12,101
M001K02P012L05_H_24,97,21,9,41
M001K02P012L05_I_01,163,5,22,111
M001K02P012L05_I_02,137,22,11,83
M001K02P012L05_I_03,145,10,12,47
M001K02P012L05_I_04,140,19,9,49
M001K02P012L05_I_05,159,14,17,39
M001K02P012L05_I_06,161,14,18,88
M001K02P012L05_I_07,103,38,48,430
M001K02P012L05_I_08,147,16,17,88
M001K02P012L05_I_09,141,14,8,103
M001K02P012L05_I_10,119,10,11,51
M001K02P012L05_I_11,150,15,7,45
M001K02P012L05_I_12,152,9,18,45
M001K02P012L05_I_13,147,12,4,43
M001K02P012L05_I_14,109,15,37,80
M001K02P012L05_I_15,117,11,12,53
M001K02P012L05_I_16,130,19,8,68
M001K02P012L05_I_17,137,16,45,205
M001K02P012L05_I_18,160,4,12,56
M001K02P012L05_I_19,149,14,9,54
M001K02P012L05_I_20,134,18,10,52
M001K02P012L05_I_21,139,16,8,61
M001K02P012L05_I_22,129,18,19,76
M001K02P012L05_I_23,139,10,13,67
M001K02P012L05_I_24,89,23,9,58
M001K02P012L05_J_01,121,25,6,79
M001K02P012L05_J_02,95,20,9,47
M001K02P012L05_J_03,121,24,17,145
M001K02P012L05_J_04,151,9,20,41
M001K02P012L05_J_05,127,20,9,52
M001K02P012L05_J_06,99,17,7,36
M001K02P012L05_J_07,123,13,18,83
M001K02P012L05_J_08,126,17,10,40
M001K02P012L05_J_09,138,12,5,48
M001K02P012L05_J_10,135,15,13,43
M001K02P012L05_J_11,130,12,21,36
M001K02P012L05_J_12,163,14,13,74
M001K02P012L05_J_13,138,6,11,51
M001K02P012L05_J_14,158,11,9,47
M001K02P012L05_J_15,165,9,15,104
M001K02P012L05_J_16,171,16,15,83
M001K02P012L05_J_17,169,8,14,56
M001K02P012L05_J_18,154,19,7,62
M001K02P012L05_J_19,129,28,11,61
M001K02P012L05_J_20,114,16,12,38
M001K02P012L05_J_21,139,19,28,133
M001K02P012L05_J_22,149,13,12,63
M001K02P012L05_J_23,148,9,16,58
M001K02P012L05_J_24,145,24,4,29
M001K02P012L05_K_01,138,9,12,50
M001K02P012L05_K_02,135,16,4,68
M001K02P012L05_K_03,130,20,15,101
M001K02P012L05_K_04,96,29,81,299
M001K02P012L05_K_05,149,11,14,51
M001K02P012L05_K_06,147,11,17,35
M001K02P012L05_K_07,120,22,17,69
M001K02P012L05_K_08,117,13,4,51
M001K02P012L05_K_09,99,11,46,110
M001K02P012L05_K_10,133,15,9,48
M001K02P012L05_K_11,146,12,10,50
M001K02P012L05_K_12,138,15,15,32
M001K02P012L05_K_13,147,23,15,219
M001K02P012L05_K_14,112,24,8,37
M001K02P012L05_K_15,103,20,7,190
M001K02P012L05_K_16,141,24,7,72
M001K02P012L05_K_17,176,8,22,73
M001K02P012L05_K_18,160,10,12,53
M001K02P012L05_K_19,125,22,12,67
M001K02P012L05_K_20,110,23,4,44
M001K02P012L05_K_21,131,21,12,43
M001K02P012L05_K_22,112,22,4,43
M001K02P012L05_K_23,106,13,17,37
M001K02P012L05_K_24,104,40,10,130
M001K02P012L05_L_01,137,25,12,59
M001K02P012L05_L_02,111,16,7,49
M001K02P012L05_L_03,131,19,12,57
M001K02P012L05_L_04,127,22,10,36
M001K02P012L05_L_05,94,29,5,41
M001K02P012L05_L_06,130,11,10,50
M001K02P012L05_L_07,127,13,7,40
M001K02P012L05_L_08,110,22,7,58
M001K02P012L05_L_09,110,23,42,149
M001K02P012L05_L_10,104,28,8,52
M001K02P012L05_L_11,120,14,9,43
M001K02P012L05_L_12,109,17,4,42
M001K02P012L05_L_13,133,28,18,94
M001K02P012L05_L_14,136,11,14,59
M001K02P012L05_L_15,113,6,17,58
M001K02P012L05_L_16,137,12,14,39
M001K02P012L05_L_17,145,9,9,60
M001K02P012L05_L_18,124,10,8,44
M001K02P012L05_L_19,120,13,12,29
M001K02P012L05_L_20,126,15,8,39
M001K02P012L05_L_21,111,11,67,131
M001K02P012L05_L_22,105,26,15,91
M001K02P012L05_L_23,74,12,9,27
M001K02P012L05_L_24,119,16,8,50
M001K02P012L05_M_01,106,22,4,43
M001K02P012L05_M_02,92,16,32,84
M001K02P012L05_M_03,135,14,9,67
M001K02P012L05_M_04,102,23,8,52
M001K02P012L05_M_05,78,26,11,66
M001K02P012L05_M_06,108,27,5,66
M001K02P012L05_M_07,114,19,17,126
M001K02P012L05_M_08,108,20,13,77
M001K02P012L05_M_09,125,19,10,31
M001K02P012L05_M_10,110,25,7,39
M001K02P012L05_M_11,122,29,8,46
M001K02P012L05_M_12,132,21,7,89
M001K02P012L05_M_13,143,21,8,51
M001K02P012L05_M_14,121,20,4,42
M001K02P012L05_M_15,137,11,12,109
M001K02P012L05_M_16,127,14,9,61
M001K02P012L05_M_17,121,27,30,251
M001K02P012L05_M_18,139,13,10,44
M001K02P012L05_M_19,149,10,20,125
M001K02P012L05_M_20,127,22,19,41
M001K02P012L05_M_21,124,20,6,67
M001K02P012L05_M_22,98,39,6,66
M001K02P012L05_M_23,115,21,5,47
M001K02P012L05_M_24,78,30,12,47
M001K02P012L05_N_01,91,18,9,53
M001K02P012L05_N_02,67,31,5,43
M001K02P012L05_N_03,119,26,10,41
M001K02P012L05_N_04,118,13,8,50
M001K02P012L05_N_05,104,26,7,106
M001K02P012L05_N_06,112,26,10,69
M001K02P012L05_N_07,123,17,10,56
M001K02P012L05_N_08,100,34,7,44
M001K02P012L05_N_09,132,11,15,60
M001K02P012L05_N_10,111,13,11,88
M001K02P012L05_N_11,143,17,15,38
M001K02P012L05_N_12,109,23,16,32
M001K02P012L05_N_13,112,19,7,45
M001K02P012L05_N_14,121,23,10,43
M001K02P012L05_N_15,128,23,13,54
M001K02P012L05_N_16,120,20,18,120
M001K02P012L05_N_17,109,26,31,267
M001K02P012L05_N_18,118,28,6,47
M001K02P012L05_N_19,88,32,6,56
M001K02P012L05_N_20,126,27,8,50
M001K02P012L05_N_21,133,20,7,63
M001K02P012L05_N_22,116,29,11,52
M001K02P012L05_N_23,98,34,11,97
M001K02P012L05_N_24,108,25,8,43
M001K02P012L05_O_01,112,17,9,55
M001K02P012L05_O_02,108,14,9,39
M001K02P012L05_O_03,136,8,13,43
M001K02P012L05_O_04,109,21,11,48
M001K02P012L05_O_05,139,9,12,63
M001K02P012L05_O_06,149,16,10,62
M001K02P012L05_O_07,142,10,10,59
M001K02P012L05_O_08,143,10,10,52
M001K02P012L05_O_09,110,23,15,47
M001K02P012L05_O_10,137,13,20,117
M001K02P012L05_O_11,146,14,7,78
M001K02P012L05_O_12,143,15,22,54
M001K02P012L05_O_13,128,12,15,75
M001K02P012L05_O_14,129,4,111,139
M001K02P012L05_O_15,149,11,19,79
M001K02P012L05_O_16,155,13,21,102
M001K02P012L05_O_17,169,10,12,69
M001K02P012L05_O_18,150,6,11,51
M001K02P012L05_O_19,128,6,16,46
M001K02P012L05_O_20,119,20,6,60
M001K02P012L05_O_21,149,9,26,133
M001K02P012L05_O_22,106,21,18,118
M001K02P012L05_O_23,167,7,13,67
M001K02P012L05_O_24,131,11,8,48
M001K02P012L05_P_01,112,19,9,32
M001K02P012L05_P_02,146,19,16,68
M001K02P012L05_P_03,87,16,16,80
M001K02P012L05_P_04,121,14,9,42
M001K02P012L05_P_05,113,17,15,70
M001K02P012L05_P_06,164,15,9,76
M001K02P012L05_P_07,166,4,19,45
M001K02P012L05_P_08,142,17,9,54
M001K02P012L05_P_09,140,7,12,53
M001K02P012L05_P_10,134,12,14,94
M001K02P012L05_P_11,141,12,11,49
M001K02P012L05_P_12,131,21,16,60
M001K02P012L05_P_13,135,24,7,38
M001K02P012L05_P_14,160,9,26,137
M001K02P012L05_P_15,119,22,41,201
M001K02P012L05_P_16,153,17,10,52
M001K02P012L05_P_17,146,3,17,70
M001K02P012L05_P_18,117,26,20,66
M001K02P012L05_P_19,153,12,13,80
M001K02P012L05_P_20,136,5,38,110
M001K02P012L05_P_21,132,8,11,46
M001K02P012L05_P_22,163,13,11,80
M001K02P012L05_P_23,109,21,7,53
M001K02P012L05_P_24,59,28,4,22
