,Focused_Organoids,Blurry_Organoids,Focused_Shrapnel,Blurry_Shrapnel
D030T01P003L08_A_01,327,17,215,164
D030T01P003L08_A_02,432,9,145,269
D030T01P003L08_A_03,341,31,204,342
D030T01P003L08_A_04,331,20,134,278
D030T01P003L08_A_05,243,13,370,262
D030T01P003L08_A_06,280,21,136,211
D030T01P003L08_A_07,413,11,82,172
D030T01P003L08_A_08,394,36,134,227
D030T01P003L08_A_09,172,18,447,388
D030T01P003L08_A_10,406,21,108,229
D030T01P003L08_A_11,348,11,192,246
D030T01P003L08_A_12,147,16,560,412
D030T01P003L08_A_13,439,27,156,288
D030T01P003L08_A_14,116,5,354,199
D030T01P003L08_A_15,56,3,479,105
D030T01P003L08_A_16,302,16,297,218
D030T01P003L08_A_17,401,13,113,212
D030T01P003L08_A_18,415,31,127,259
D030T01P003L08_A_19,285,13,309,166
D030T01P003L08_A_20,344,32,167,284
D030T01P003L08_A_21,390,15,140,199
D030T01P003L08_A_22,370,10,76,210
D030T01P003L08_A_23,402,17,126,195
D030T01P003L08_A_24,377,11,116,237
D030T01P003L08_B_01,422,14,161,223
D030T01P003L08_B_02,211,11,270,290
D030T01P003L08_B_03,416,22,142,224
D030T01P003L08_B_04,434,12,118,168
D030T01P003L08_B_05,306,23,200,189
D030T01P003L08_B_06,405,33,116,241
D030T01P003L08_B_07,351,16,101,204
D030T01P003L08_B_08,388,16,134,235
D030T01P003L08_B_09,377,21,168,232
D030T01P003L08_B_10,395,21,115,206
D030T01P003L08_B_11,349,20,83,174
D030T01P003L08_B_12,402,18,128,226
D030T01P003L08_B_13,449,18,123,269
D030T01P003L08_B_14,406,21,94,208
D030T01P003L08_B_15,405,25,147,293
D030T01P003L08_B_16,269,18,352,231
D030T01P003L08_B_17,398,21,91,220
D030T01P003L08_B_18,411,22,70,243
D030T01P003L08_B_19,161,18,319,270
D030T01P003L08_B_20,238,14,228,135
D030T01P003L08_B_21,322,19,213,207
D030T01P003L08_B_22,225,28,334,379
D030T01P003L08_B_23,378,10,156,171
D030T01P003L08_B_24,424,14,172,236
D030T01P003L08_C_01,298,20,156,141
D030T01P003L08_C_02,377,52,157,287
D030T01P003L08_C_03,461,20,151,245
D030T01P003L08_C_04,447,27,162,213
D030T01P003L08_C_05,365,25,220,346
D030T01P003L08_C_06,418,29,112,208
D030T01P003L08_C_07,385,17,129,171
D030T01P003L08_C_08,415,18,118,193
D030T01P003L08_C_09,406,16,134,190
D030T01P003L08_C_10,413,11,79,153
D030T01P003L08_C_11,453,8,120,214
D030T01P003L08_C_12,276,26,355,342
D030T01P003L08_C_13,392,18,121,209
D030T01P003L08_C_14,393,20,111,193
D030T01P003L08_C_15,167,3,641,261
D030T01P003L08_C_16,414,18,109,178
D030T01P003L08_C_17,379,31,132,195
D030T01P003L08_C_18,418,26,131,205
D030T01P003L08_C_19,429,13,93,242
D030T01P003L08_C_20,401,37,191,272
D030T01P003L08_C_21,368,27,64,161
D030T01P003L08_C_22,412,25,114,222
D030T01P003L08_C_23,387,16,119,200
D030T01P003L08_C_24,388,20,132,260
D030T01P003L08_D_01,471,32,209,283
D030T01P003L08_D_02,411,30,146,212
D030T01P003L08_D_03,409,39,133,212
D030T01P003L08_D_04,393,8,230,185
D030T01P003L08_D_05,449,21,123,207
D030T01P003L08_D_06,474,15,236,295
D030T01P003L08_D_07,443,14,155,214
D030T01P003L08_D_08,486,30,141,248
D030T01P003L08_D_09,417,15,90,313
D030T01P003L08_D_10,391,29,118,199
D030T01P003L08_D_11,390,25,102,193
D030T01P003L08_D_12,404,20,398,454
D030T01P003L08_D_13,464,23,117,240
D030T01P003L08_D_14,469,17,158,277
D030T01P003L08_D_15,456,20,162,182
D030T01P003L08_D_16,347,18,149,333
D030T01P003L08_D_17,463,24,98,233
D030T01P003L08_D_18,393,16,166,230
D030T01P003L08_D_19,429,26,149,229
D030T01P003L08_D_20,429,22,91,197
D030T01P003L08_D_21,441,27,131,346
D030T01P003L08_D_22,400,12,164,157
D030T01P003L08_D_23,376,9,289,274
D030T01P003L08_D_24,403,32,129,247
D030T01P003L08_E_01,376,16,205,179
D030T01P003L08_E_02,140,12,383,135
D030T01P003L08_E_03,420,17,116,176
D030T01P003L08_E_04,337,20,185,304
D030T01P003L08_E_05,384,16,147,259
D030T01P003L08_E_06,388,40,94,220
D030T01P003L08_E_07,409,13,132,172
D030T01P003L08_E_08,227,21,219,242
D030T01P003L08_E_09,427,21,83,225
D030T01P003L08_E_10,426,10,85,185
D030T01P003L08_E_11,340,10,127,180
D030T01P003L08_E_12,332,9,239,215
D030T01P003L08_E_13,372,27,96,201
D030T01P003L08_E_14,377,17,135,171
D030T01P003L08_E_15,364,6,216,196
D030T01P003L08_E_16,404,16,121,158
D030T01P003L08_E_17,398,20,120,211
D030T01P003L08_E_18,397,13,97,169
D030T01P003L08_E_19,374,11,196,178
D030T01P003L08_E_20,44,0,417,63
D030T01P003L08_E_21,385,12,110,186
D030T01P003L08_E_22,354,22,115,265
D030T01P003L08_E_23,403,29,112,242
D030T01P003L08_E_24,402,39,133,204
D030T01P003L08_F_01,423,15,141,275
D030T01P003L08_F_02,124,4,690,214
D030T01P003L08_F_03,418,17,102,202
D030T01P003L08_F_04,394,7,317,262
D030T01P003L08_F_05,277,19,146,136
D030T01P003L08_F_06,401,13,92,197
D030T01P003L08_F_07,394,19,107,188
D030T01P003L08_F_08,345,3,184,171
D030T01P003L08_F_09,174,35,438,431
D030T01P003L08_F_10,395,4,154,156
D030T01P003L08_F_11,461,5,374,149
D030T01P003L08_F_12,380,9,95,158
D030T01P003L08_F_13,316,36,189,243
D030T01P003L08_F_14,365,14,181,189
D030T01P003L08_F_15,353,24,140,240
D030T01P003L08_F_16,406,23,88,188
D030T01P003L08_F_17,337,45,114,215
D030T01P003L08_F_18,377,16,106,181
D030T01P003L08_F_19,371,25,98,201
D030T01P003L08_F_20,390,29,91,247
D030T01P003L08_F_21,53,1,535,148
D030T01P003L08_F_22,318,19,151,212
D030T01P003L08_F_23,389,28,139,397
D030T01P003L08_F_24,392,23,86,256
D030T01P003L08_G_01,475,9,218,244
D030T01P003L08_G_02,175,2,766,271
D030T01P003L08_G_03,98,2,334,205
D030T01P003L08_G_04,401,4,284,144
D030T01P003L08_G_05,428,17,112,233
D030T01P003L08_G_06,486,9,212,180
D030T01P003L08_G_07,81,18,345,486
D030T01P003L08_G_08,441,15,120,195
D030T01P003L08_G_09,144,25,429,772
D030T01P003L08_G_10,478,21,137,240
D030T01P003L08_G_11,433,18,118,217
D030T01P003L08_G_12,469,14,137,213
D030T01P003L08_G_13,422,12,113,202
D030T01P003L08_G_14,454,13,137,215
D030T01P003L08_G_15,455,11,138,205
D030T01P003L08_G_16,416,21,125,165
D030T01P003L08_G_17,487,20,136,315
D030T01P003L08_G_18,393,14,99,158
D030T01P003L08_G_19,357,47,231,193
D030T01P003L08_G_20,390,10,133,197
D030T01P003L08_G_21,391,8,162,231
D030T01P003L08_G_22,430,20,100,191
D030T01P003L08_G_23,371,4,337,66
D030T01P003L08_G_24,332,36,304,586
D030T01P003L08_H_01,386,16,227,275
D030T01P003L08_H_02,458,11,79,167
D030T01P003L08_H_03,351,32,120,208
D030T01P003L08_H_04,437,37,151,276
D030T01P003L08_H_05,131,9,670,485
D030T01P003L08_H_06,233,12,527,303
D030T01P003L08_H_07,365,19,99,182
D030T01P003L08_H_08,389,20,95,204
D030T01P003L08_H_09,396,29,121,223
D030T01P003L08_H_10,399,4,210,239
D030T01P003L08_H_11,339,15,118,163
D030T01P003L08_H_12,393,37,117,221
D030T01P003L08_H_13,357,22,132,213
D030T01P003L08_H_14,154,14,495,380
D030T01P003L08_H_15,333,13,187,179
D030T01P003L08_H_16,466,12,135,213
D030T01P003L08_H_17,328,14,134,193
D030T01P003L08_H_18,394,16,98,186
D030T01P003L08_H_19,225,17,504,332
D030T01P003L08_H_20,435,10,77,195
D030T01P003L08_H_21,371,17,69,195
D030T01P003L08_H_22,343,23,120,237
D030T01P003L08_H_23,344,26,138,175
D030T01P003L08_H_24,106,0,676,86
D030T01P003L08_I_01,353,14,242,219
D030T01P003L08_I_02,435,19,169,199
D030T01P003L08_I_03,363,12,102,163
D030T01P003L08_I_04,330,25,92,192
D030T01P003L08_I_05,494,12,147,226
D030T01P003L08_I_06,454,26,166,271
D030T01P003L08_I_07,493,22,120,224
D030T01P003L08_I_08,423,57,159,227
D030T01P003L08_I_09,462,15,173,191
D030T01P003L08_I_10,397,31,98,297
D030T01P003L08_I_11,299,15,306,235
D030T01P003L08_I_12,494,20,215,276
D030T01P003L08_I_13,290,6,346,177
D030T01P003L08_I_14,524,21,141,266
D030T01P003L08_I_15,223,19,351,509
D030T01P003L08_I_16,419,27,155,243
D030T01P003L08_I_17,439,14,155,201
D030T01P003L08_I_18,286,8,305,154
D030T01P003L08_I_19,316,43,238,235
D030T01P003L08_I_20,455,17,281,306
D030T01P003L08_I_21,31,1,490,236
D030T01P003L08_I_22,441,23,158,258
D030T01P003L08_I_23,435,39,135,233
D030T01P003L08_I_24,451,23,127,253
D030T01P003L08_J_01,469,19,135,245
D030T01P003L08_J_02,457,50,139,274
D030T01P003L08_J_03,469,19,138,157
D030T01P003L08_J_04,439,17,136,213
D030T01P003L08_J_05,446,24,184,217
D030T01P003L08_J_06,501,11,303,368
D030T01P003L08_J_07,231,12,266,500
D030T01P003L08_J_08,464,38,136,231
D030T01P003L08_J_09,391,9,169,152
D030T01P003L08_J_10,36,2,393,78
D030T01P003L08_J_11,465,13,108,181
D030T01P003L08_J_12,451,21,175,190
D030T01P003L08_J_13,399,35,250,295
D030T01P003L08_J_14,427,26,177,242
D030T01P003L08_J_15,425,35,179,246
D030T01P003L08_J_16,370,8,103,139
D030T01P003L08_J_17,422,12,99,209
D030T01P003L08_J_18,300,13,178,191
D030T01P003L08_J_19,241,26,448,570
D030T01P003L08_J_20,402,31,220,270
D030T01P003L08_J_21,137,7,319,201
D030T01P003L08_J_22,429,9,109,200
D030T01P003L08_J_23,364,34,159,293
D030T01P003L08_J_24,513,18,135,242
D030T01P003L08_K_01,459,1,199,209
D030T01P003L08_K_02,398,6,177,263
D030T01P003L08_K_03,464,15,122,206
D030T01P003L08_K_04,439,15,135,234
D030T01P003L08_K_05,375,22,119,198
D030T01P003L08_K_06,422,8,243,188
D030T01P003L08_K_07,424,17,216,221
D030T01P003L08_K_08,463,19,128,209
D030T01P003L08_K_09,491,16,159,191
D030T01P003L08_K_10,413,26,142,210
D030T01P003L08_K_11,442,22,103,210
D030T01P003L08_K_12,472,23,155,194
D030T01P003L08_K_13,201,0,807,254
D030T01P003L08_K_14,349,34,92,253
D030T01P003L08_K_15,372,71,192,391
D030T01P003L08_K_16,36,1,444,169
D030T01P003L08_K_17,447,22,128,222
D030T01P003L08_K_18,493,19,141,239
D030T01P003L08_K_19,501,40,173,221
D030T01P003L08_K_20,430,20,110,164
D030T01P003L08_K_21,479,33,136,262
D030T01P003L08_K_22,318,34,249,247
D030T01P003L08_K_23,363,33,119,214
D030T01P003L08_K_24,437,24,135,258
D030T01P003L08_L_01,397,16,125,213
D030T01P003L08_L_02,489,12,199,250
D030T01P003L08_L_03,122,1,616,243
D030T01P003L08_L_04,418,24,105,275
D030T01P003L08_L_05,299,15,245,255
D030T01P003L08_L_06,490,18,117,250
D030T01P003L08_L_07,389,7,135,234
D030T01P003L08_L_08,162,15,333,425
D030T01P003L08_L_09,407,13,88,182
D030T01P003L08_L_10,448,17,104,243
D030T01P003L08_L_11,504,6,153,260
D030T01P003L08_L_12,433,6,178,148
D030T01P003L08_L_13,205,7,630,322
D030T01P003L08_L_14,387,15,156,203
D030T01P003L08_L_15,185,10,617,432
D030T01P003L08_L_16,317,13,211,272
D030T01P003L08_L_17,257,24,306,205
D030T01P003L08_L_18,444,20,108,218
D030T01P003L08_L_19,371,30,132,199
D030T01P003L08_L_20,443,23,136,234
D030T01P003L08_L_21,373,1,166,150
D030T01P003L08_L_22,397,15,147,241
D030T01P003L08_L_23,170,10,224,202
D030T01P003L08_L_24,322,14,70,170
D030T01P003L08_M_01,282,12,163,200
D030T01P003L08_M_02,397,9,169,133
D030T01P003L08_M_03,357,11,229,262
D030T01P003L08_M_04,343,37,216,293
D030T01P003L08_M_05,360,15,112,165
D030T01P003L08_M_06,445,32,150,314
D030T01P003L08_M_07,471,25,111,258
D030T01P003L08_M_08,185,27,376,400
D030T01P003L08_M_09,480,37,121,241
D030T01P003L08_M_10,79,1,368,145
D030T01P003L08_M_11,441,11,169,265
D030T01P003L08_M_12,404,14,97,183
D030T01P003L08_M_13,387,36,149,281
D030T01P003L08_M_14,366,31,113,191
D030T01P003L08_M_15,328,11,142,197
D030T01P003L08_M_16,197,8,378,346
D030T01P003L08_M_17,300,30,89,229
D030T01P003L08_M_18,378,23,85,228
D030T01P003L08_M_19,364,24,75,183
D030T01P003L08_M_20,154,15,457,490
D030T01P003L08_M_21,392,8,106,188
D030T01P003L08_M_22,336,31,92,173
D030T01P003L08_M_23,148,12,452,195
D030T01P003L08_M_24,439,25,223,246
D030T01P003L08_N_01,173,14,532,278
D030T01P003L08_N_02,167,18,239,323
D030T01P003L08_N_03,416,14,120,167
D030T01P003L08_N_04,387,30,112,255
D030T01P003L08_N_05,186,30,217,342
D030T01P003L08_N_06,371,18,115,194
