,Focused_Organoids,Blurry_Organoids,Focused_Shrapnel,Blurry_Shrapnel
D022T01P001L02_A_01,345,7,51,212
D022T01P001L02_A_02,287,7,54,175
D022T01P001L02_A_03,238,13,82,251
D022T01P001L02_A_04,292,16,62,180
D022T01P001L02_A_05,310,15,43,153
D022T01P001L02_A_06,288,13,65,166
D022T01P001L02_A_07,271,22,52,179
D022T01P001L02_A_08,307,19,52,186
D022T01P001L02_A_09,337,6,85,158
D022T01P001L02_A_10,358,8,72,184
D022T01P001L02_A_11,337,10,55,191
D022T01P001L02_A_12,223,27,145,520
D022T01P001L02_A_13,343,19,63,195
D022T01P001L02_A_14,337,5,76,173
D022T01P001L02_A_15,282,18,72,352
D022T01P001L02_A_16,326,10,48,204
D022T01P001L02_A_17,49,3,411,339
D022T01P001L02_A_18,286,8,74,162
D022T01P001L02_A_19,296,10,58,126
D022T01P001L02_A_20,309,7,56,177
D022T01P001L02_A_21,315,11,61,185
D022T01P001L02_A_22,300,14,62,202
D022T01P001L02_A_23,310,15,49,194
D022T01P001L02_A_24,308,18,50,206
D022T01P001L02_B_01,311,10,52,157
D022T01P001L02_B_02,280,23,52,188
D022T01P001L02_B_03,151,28,119,432
D022T01P001L02_B_04,291,26,45,154
D022T01P001L02_B_05,137,22,148,280
D022T01P001L02_B_06,250,12,68,159
D022T01P001L02_B_07,250,10,139,170
D022T01P001L02_B_08,295,11,56,144
D022T01P001L02_B_09,214,17,140,360
D022T01P001L02_B_10,317,6,49,137
D022T01P001L02_B_11,343,10,45,169
D022T01P001L02_B_12,310,9,47,152
D022T01P001L02_B_13,319,25,47,173
D022T01P001L02_B_14,298,12,55,166
D022T01P001L02_B_15,221,20,95,186
D022T01P001L02_B_16,330,18,55,161
D022T01P001L02_B_17,121,30,192,359
D022T01P001L02_B_18,318,13,39,180
D022T01P001L02_B_19,219,16,106,470
D022T01P001L02_B_20,368,14,52,206
D022T01P001L02_B_21,297,10,57,151
D022T01P001L02_B_22,310,16,66,147
D022T01P001L02_B_23,336,18,61,183
D022T01P001L02_B_24,301,15,56,181
D022T01P001L02_C_01,348,21,74,192
D022T01P001L02_C_02,247,146,41,317
D022T01P001L02_C_03,253,16,195,448
D022T01P001L02_C_04,323,14,49,194
D022T01P001L02_C_05,367,19,60,160
D022T01P001L02_C_06,304,16,57,207
D022T01P001L02_C_07,345,4,74,150
D022T01P001L02_C_08,372,20,47,214
D022T01P001L02_C_09,72,7,387,368
D022T01P001L02_C_10,341,9,62,169
D022T01P001L02_C_11,325,6,55,160
D022T01P001L02_C_12,350,13,54,167
D022T01P001L02_C_13,359,15,56,185
D022T01P001L02_C_14,319,13,70,179
D022T01P001L02_C_15,300,15,66,263
D022T01P001L02_C_16,346,4,65,168
D022T01P001L02_C_17,281,8,61,171
D022T01P001L02_C_18,126,9,142,182
D022T01P001L02_C_19,325,7,58,167
D022T01P001L02_C_20,360,11,57,184
D022T01P001L02_C_21,99,8,168,296
D022T01P001L02_C_22,310,11,66,180
D022T01P001L02_C_23,305,10,56,167
D022T01P001L02_C_24,317,21,41,205
D022T01P001L02_D_01,298,8,45,191
D022T01P001L02_D_02,305,15,46,157
D022T01P001L02_D_03,308,26,30,162
D022T01P001L02_D_04,332,23,58,183
D022T01P001L02_D_05,205,16,237,419
D022T01P001L02_D_06,272,12,36,152
D022T01P001L02_D_07,82,18,135,443
D022T01P001L02_D_08,291,14,61,145
D022T01P001L02_D_09,98,32,90,117
D022T01P001L02_D_10,319,6,59,176
D022T01P001L02_D_11,335,13,53,161
D022T01P001L02_D_12,275,7,45,139
D022T01P001L02_D_13,276,18,47,167
D022T01P001L02_D_14,322,23,42,163
D022T01P001L02_D_15,157,6,187,233
D022T01P001L02_D_16,333,17,42,139
D022T01P001L02_D_17,282,10,49,176
D022T01P001L02_D_18,342,8,68,188
D022T01P001L02_D_19,231,27,66,187
D022T01P001L02_D_20,286,22,42,163
D022T01P001L02_D_21,286,14,64,154
D022T01P001L02_D_22,250,10,64,125
D022T01P001L02_D_23,291,18,57,166
D022T01P001L02_D_24,279,18,33,151
D022T01P001L02_E_01,271,4,127,133
D022T01P001L02_E_02,324,28,43,224
D022T01P001L02_E_03,364,14,63,168
D022T01P001L02_E_04,291,6,61,139
D022T01P001L02_E_05,144,6,268,311
D022T01P001L02_E_06,364,22,43,185
D022T01P001L02_E_07,215,23,187,387
D022T01P001L02_E_08,328,12,59,154
D022T01P001L02_E_09,311,14,56,194
D022T01P001L02_E_10,262,12,79,169
D022T01P001L02_E_11,242,19,77,203
D022T01P001L02_E_12,312,11,55,159
D022T01P001L02_E_13,221,35,58,491
D022T01P001L02_E_14,334,9,51,188
D022T01P001L02_E_15,300,11,42,209
D022T01P001L02_E_16,355,14,58,159
D022T01P001L02_E_17,330,20,60,178
D022T01P001L02_E_18,294,16,62,194
D022T01P001L02_E_19,352,10,66,144
D022T01P001L02_E_20,337,16,69,205
D022T01P001L02_E_21,135,10,136,208
D022T01P001L02_E_22,334,11,58,217
D022T01P001L02_E_23,338,7,61,169
D022T01P001L02_E_24,322,16,53,190
D022T01P001L02_F_01,172,8,293,249
D022T01P001L02_F_02,287,7,43,127
D022T01P001L02_F_03,300,17,58,152
D022T01P001L02_F_04,304,14,49,171
D022T01P001L02_F_05,305,23,24,179
D022T01P001L02_F_06,280,13,47,172
D022T01P001L02_F_07,242,7,173,269
D022T01P001L02_F_08,299,12,56,182
D022T01P001L02_F_09,294,24,27,158
D022T01P001L02_F_10,244,10,85,184
D022T01P001L02_F_11,249,3,110,199
D022T01P001L02_F_12,340,13,46,184
D022T01P001L02_F_13,347,19,60,231
D022T01P001L02_F_14,328,8,76,154
D022T01P001L02_F_15,258,3,164,223
D022T01P001L02_F_16,327,19,42,211
D022T01P001L02_F_17,253,9,89,310
D022T01P001L02_F_18,327,9,70,168
D022T01P001L02_F_19,339,15,73,211
D022T01P001L02_F_20,279,17,58,143
D022T01P001L02_F_21,331,13,59,178
D022T01P001L02_F_22,290,9,55,151
D022T01P001L02_F_23,352,13,67,198
D022T01P001L02_F_24,289,13,56,156
D022T01P001L02_G_01,320,6,137,187
D022T01P001L02_G_02,297,21,54,245
D022T01P001L02_G_03,305,13,51,199
D022T01P001L02_G_04,278,3,39,119
D022T01P001L02_G_05,272,13,64,168
D022T01P001L02_G_06,327,16,45,186
D022T01P001L02_G_07,287,9,56,179
D022T01P001L02_G_08,299,12,53,175
D022T01P001L02_G_09,306,8,112,163
D022T01P001L02_G_10,63,12,205,396
D022T01P001L02_G_11,298,10,75,180
D022T01P001L02_G_12,312,9,60,149
D022T01P001L02_G_13,297,21,56,181
D022T01P001L02_G_14,277,12,92,240
D022T01P001L02_G_15,269,11,68,152
D022T01P001L02_G_16,316,14,50,218
D022T01P001L02_G_17,78,6,361,303
D022T01P001L02_G_18,295,7,65,141
D022T01P001L02_G_19,258,7,149,238
D022T01P001L02_G_20,281,5,50,150
D022T01P001L02_G_21,277,26,46,185
D022T01P001L02_G_22,67,43,305,347
D022T01P001L02_G_23,302,20,66,179
D022T01P001L02_G_24,301,14,56,172
D022T01P001L02_H_01,290,10,79,289
D022T01P001L02_H_02,46,9,279,406
D022T01P001L02_H_03,306,8,43,153
D022T01P001L02_H_04,292,24,40,171
D022T01P001L02_H_05,285,14,28,123
D022T01P001L02_H_06,295,3,56,170
D022T01P001L02_H_07,160,7,191,362
D022T01P001L02_H_08,308,13,55,172
D022T01P001L02_H_09,324,24,60,199
D022T01P001L02_H_10,322,9,51,193
D022T01P001L02_H_11,324,12,56,181
D022T01P001L02_H_12,303,8,51,140
D022T01P001L02_H_13,321,12,55,171
D022T01P001L02_H_14,285,8,41,157
D022T01P001L02_H_15,203,11,214,421
D022T01P001L02_H_16,310,9,47,145
D022T01P001L02_H_17,325,12,52,184
D022T01P001L02_H_18,283,4,70,149
D022T01P001L02_H_19,316,13,75,207
D022T01P001L02_H_20,303,14,70,175
D022T01P001L02_H_21,101,5,343,265
