,Focused_Organoids,Blurry_Organoids,Focused_Shrapnel,Blurry_Shrapnel
D020T01P905L02_A_01,253,15,30,209
D020T01P905L02_A_02,249,12,17,171
D020T01P905L02_A_03,250,17,16,183
D020T01P905L02_A_04,291,9,28,229
D020T01P905L02_A_05,260,14,19,172
D020T01P905L02_A_06,236,11,29,194
D020T01P905L02_A_07,209,15,31,201
D020T01P905L02_A_08,254,9,18,188
D020T01P905L02_A_09,281,13,33,224
D020T01P905L02_A_10,238,14,21,234
D020T01P905L02_A_11,277,11,26,189
D020T01P905L02_A_12,188,24,33,471
D020T01P905L02_A_13,248,13,10,174
D020T01P905L02_A_14,293,8,34,227
D020T01P905L02_A_15,175,13,49,420
D020T01P905L02_A_16,245,11,30,201
D020T01P905L02_A_17,78,13,72,389
D020T01P905L02_A_18,248,14,23,252
D020T01P905L02_A_19,208,17,17,145
D020T01P905L02_A_20,219,13,17,174
D020T01P905L02_A_21,230,17,21,212
D020T01P905L02_A_22,209,17,20,212
D020T01P905L02_A_23,246,8,21,179
D020T01P905L02_A_24,223,9,18,191
D020T01P905L02_B_01,197,19,19,182
D020T01P905L02_B_02,230,20,30,223
D020T01P905L02_B_03,109,30,17,314
D020T01P905L02_B_04,204,30,10,184
D020T01P905L02_B_05,129,21,16,337
D020T01P905L02_B_06,181,18,35,206
D020T01P905L02_B_07,158,10,48,210
D020T01P905L02_B_08,199,29,14,190
D020T01P905L02_B_09,191,18,27,233
D020T01P905L02_B_10,232,12,27,197
D020T01P905L02_B_11,275,18,17,215
D020T01P905L02_B_12,267,11,24,181
D020T01P905L02_B_13,230,16,18,190
D020T01P905L02_B_14,224,16,19,202
D020T01P905L02_B_15,175,9,51,236
D020T01P905L02_B_16,246,9,17,161
D020T01P905L02_B_17,114,30,40,690
D020T01P905L02_B_18,219,24,19,169
D020T01P905L02_B_19,184,9,58,523
D020T01P905L02_B_20,210,21,18,151
D020T01P905L02_B_21,221,14,27,274
D020T01P905L02_B_22,254,10,15,188
D020T01P905L02_B_23,273,15,21,210
D020T01P905L02_B_24,250,19,20,167
D020T01P905L02_C_01,270,22,16,257
D020T01P905L02_C_02,251,15,20,291
D020T01P905L02_C_03,232,10,38,291
D020T01P905L02_C_04,279,4,40,260
D020T01P905L02_C_05,261,15,17,172
D020T01P905L02_C_06,272,9,27,210
D020T01P905L02_C_07,228,20,24,163
D020T01P905L02_C_08,261,8,22,196
D020T01P905L02_C_09,111,14,45,305
D020T01P905L02_C_10,258,19,19,161
D020T01P905L02_C_11,263,17,15,235
D020T01P905L02_C_12,269,21,15,221
D020T01P905L02_C_13,253,12,31,151
D020T01P905L02_C_14,270,26,16,201
D020T01P905L02_C_15,250,6,33,192
D020T01P905L02_C_16,283,12,22,226
D020T01P905L02_C_17,250,16,20,195
D020T01P905L02_C_18,149,5,95,426
